temporada_alta;dif_min;atraso_15;periodo_dia 
0;15.0;0;Mañana
0;1.0;0;Mañana
0;-6.0;0;Mañana
0;94.0;1;Noche
0;40.0;1;Mañana
0;0.0;0;Tarde
0;5.0;0;Tarde
0;25.0;1;Noche
0;51.0;1;Tarde
0;24.0;1;Tarde
0;6.0;0;Tarde
0;4.0;0;Tarde
0;5.0;0;Tarde
0;2.0;0;Tarde
0;-2.0;0;Tarde
0;-3.0;0;Tarde
0;19.0;1;Tarde
0;0.0;0;Tarde
0;0.0;0;Tarde
0;1.0;0;Mañana
0;5.0;0;Mañana
0;18.0;1;Tarde
0;8.0;0;Mañana
0;19.0;1;Tarde
0;-3.0;0;Mañana
0;22.0;1;Mañana
0;0.0;0;Mañana
0;2.0;0;Mañana
0;17.0;1;Tarde
0;0.0;0;Noche
0;2.0;0;Mañana
0;-1.0;0;Tarde
0;-6.0;0;Tarde
0;-5.0;0;Tarde
0;-5.0;0;Mañana
0;-7.0;0;Mañana
0;80.0;1;Noche
0;12.0;0;Mañana
0;17.0;1;Mañana
0;13.0;0;Noche
0;29.0;1;Noche
0;99.0;1;Noche
0;-5.0;0;Noche
0;53.0;1;Noche
0;24.0;1;Noche
0;86.0;1;Noche
0;6.0;0;Noche
0;31.0;1;Noche
0;-6.0;0;Noche
0;2.0;0;Noche
0;0.0;0;Noche
0;0.0;0;Noche
0;-7.0;0;Noche
0;11.0;0;Noche
0;29.0;1;Noche
0;-1.0;0;Noche
0;-1.0;0;Noche
0;4.0;0;Noche
0;32.0;1;Noche
0;7.0;0;Noche
0;44.0;1;Noche
0;36.0;1;Noche
0;-7.0;0;Noche
0;3.0;0;Noche
0;26.0;1;Noche
0;26.0;1;Noche
0;3.0;0;Noche
0;12.0;0;Noche
0;6.0;0;Noche
0;19.0;1;Mañana
0;58.0;1;Mañana
0;18.0;1;Mañana
0;20.0;1;Mañana
0;138.0;1;Mañana
0;13.0;0;Mañana
0;34.0;1;Mañana
0;15.0;0;Mañana
0;10.0;0;Mañana
0;52.0;1;Mañana
0;18.0;1;Mañana
0;19.0;1;Mañana
0;12.0;0;Mañana
0;7.0;0;Mañana
0;1.0;0;Mañana
0;22.0;1;Mañana
0;2.0;0;Mañana
0;8.0;0;Mañana
0;21.0;1;Mañana
0;6.0;0;Mañana
0;20.0;1;Mañana
0;-6.0;0;Mañana
0;6.0;0;Mañana
0;24.0;1;Mañana
0;71.0;1;Mañana
0;16.0;1;Mañana
0;3.0;0;Mañana
0;16.0;1;Mañana
0;22.0;1;Mañana
0;3.0;0;Mañana
0;11.0;0;Mañana
0;0.0;0;Mañana
0;-5.0;0;Mañana
0;28.0;1;Mañana
0;4.0;0;Mañana
0;14.0;0;Mañana
0;3.0;0;Mañana
0;1.0;0;Mañana
0;14.0;0;Mañana
0;24.0;1;Mañana
0;1.0;0;Mañana
0;3.0;0;Mañana
0;7.0;0;Mañana
0;4.0;0;Mañana
0;28.0;1;Mañana
0;27.0;1;Mañana
0;1.0;0;Mañana
0;17.0;1;Noche
0;11.0;0;Noche
0;3.0;0;Noche
0;6.0;0;Noche
0;3.0;0;Noche
0;5.0;0;Noche
0;2.0;0;Noche
0;18.0;1;Noche
0;12.0;0;Noche
0;5.0;0;Noche
0;21.0;1;Noche
0;1.0;0;Noche
0;-2.0;0;Noche
0;60.0;1;Noche
0;13.0;0;Noche
0;3.0;0;Noche
0;17.0;1;Noche
0;-2.0;0;Noche
0;8.0;0;Noche
0;7.0;0;Noche
0;4.0;0;Noche
0;3.0;0;Noche
0;4.0;0;Noche
0;21.0;1;Noche
0;-4.0;0;Noche
0;-3.0;0;Noche
0;21.0;1;Noche
0;-1.0;0;Noche
0;0.0;0;Noche
0;1.0;0;Noche
0;0.0;0;Noche
0;36.0;1;Noche
0;7.0;0;Noche
0;4.0;0;Noche
0;35.0;1;Noche
0;0.0;0;Noche
0;4.0;0;Noche
0;6.0;0;Noche
0;-6.0;0;Noche
0;-3.0;0;Noche
0;2.0;0;Noche
0;9.0;0;Noche
0;9.0;0;Noche
0;5.0;0;Noche
0;3.0;0;Noche
0;7.0;0;Noche
0;4.0;0;Noche
0;8.0;0;Noche
0;-2.0;0;Noche
0;9.0;0;Noche
0;4.0;0;Noche
0;39.0;1;Noche
0;2.0;0;Noche
0;3.0;0;Noche
0;-8.0;0;Noche
0;13.0;0;Mañana
0;20.0;1;Mañana
0;14.0;0;Mañana
0;6.0;0;Mañana
0;2.0;0;Mañana
0;9.0;0;Mañana
0;11.0;0;Mañana
0;11.0;0;Mañana
0;24.0;1;Mañana
0;65.0;1;Mañana
0;-1.0;0;Mañana
0;16.0;1;Mañana
0;10.0;0;Mañana
0;5.0;0;Mañana
0;16.0;1;Mañana
0;8.0;0;Mañana
0;-3.0;0;Mañana
0;21.0;1;Mañana
0;30.0;1;Mañana
0;-1.0;0;Mañana
0;3.0;0;Mañana
0;-1.0;0;Mañana
0;0.0;0;Mañana
0;3.0;0;Mañana
0;19.0;1;Mañana
0;5.0;0;Mañana
0;16.0;1;Tarde
0;1.0;0;Noche
0;64.0;1;Noche
0;2.0;0;Noche
0;-4.0;0;Noche
0;8.0;0;Noche
0;15.0;0;Tarde
0;6.0;0;Noche
0;10.0;0;Noche
0;5.0;0;Noche
0;4.0;0;Noche
0;5.0;0;Noche
0;21.0;1;Tarde
0;9.0;0;Noche
0;160.0;1;Noche
0;6.0;0;Noche
0;7.0;0;Noche
0;2.0;0;Noche
0;4.0;0;Noche
0;4.0;0;Tarde
0;0.0;0;Noche
0;-1.0;0;Noche
0;8.0;0;Noche
0;-5.0;0;Noche
0;20.0;1;Noche
0;75.0;1;Noche
0;18.0;1;Tarde
0;0.0;0;Mañana
0;-1.0;0;Mañana
0;13.0;0;Mañana
0;4.0;0;Mañana
0;17.0;1;Mañana
0;11.0;0;Mañana
0;22.0;1;Mañana
0;119.0;1;Mañana
0;12.0;0;Mañana
0;3.0;0;Mañana
0;0.0;0;Mañana
0;14.0;0;Mañana
0;-1.0;0;Mañana
0;-8.0;0;Mañana
0;3.0;0;Mañana
0;-5.0;0;Mañana
0;1.0;0;Mañana
0;8.0;0;Mañana
0;3.0;0;Mañana
0;30.0;1;Mañana
0;6.0;0;Mañana
0;4.0;0;Mañana
0;3.0;0;Noche
0;2.0;0;Mañana
0;6.0;0;Mañana
0;2.0;0;Noche
0;30.0;1;Mañana
0;17.0;1;Mañana
0;0.0;0;Noche
0;5.0;0;Tarde
0;14.0;0;Tarde
0;2.0;0;Tarde
0;21.0;1;Tarde
0;34.0;1;Mañana
0;83.0;1;Tarde
0;0.0;0;Mañana
0;-1.0;0;Mañana
0;90.0;1;Mañana
0;7.0;0;Mañana
0;48.0;1;Mañana
0;52.0;1;Mañana
0;18.0;1;Mañana
0;7.0;0;Mañana
0;2.0;0;Mañana
0;4.0;0;Mañana
0;-5.0;0;Mañana
0;2.0;0;Mañana
0;37.0;1;Mañana
0;79.0;1;Mañana
0;-7.0;0;Mañana
0;10.0;0;Mañana
0;12.0;0;Mañana
0;6.0;0;Mañana
0;1.0;0;Mañana
0;136.0;1;Mañana
0;42.0;1;Tarde
0;44.0;1;Tarde
0;7.0;0;Tarde
0;61.0;1;Tarde
0;59.0;1;Tarde
0;28.0;1;Tarde
0;61.0;1;Tarde
0;51.0;1;Tarde
0;59.0;1;Tarde
0;5.0;0;Tarde
0;26.0;1;Tarde
0;155.0;1;Tarde
0;58.0;1;Tarde
0;13.0;0;Tarde
0;90.0;1;Tarde
0;16.0;1;Tarde
0;58.0;1;Tarde
0;79.0;1;Tarde
0;60.0;1;Tarde
0;3.0;0;Tarde
0;92.0;1;Tarde
0;14.0;0;Tarde
0;39.0;1;Tarde
0;43.0;1;Tarde
0;157.0;1;Tarde
0;57.0;1;Tarde
0;14.0;0;Tarde
0;98.0;1;Tarde
0;54.0;1;Tarde
0;74.0;1;Tarde
0;55.0;1;Tarde
0;131.0;1;Tarde
0;19.0;1;Tarde
0;28.0;1;Tarde
0;28.0;1;Tarde
0;51.0;1;Tarde
0;17.0;1;Tarde
0;0.0;0;Noche
0;16.0;1;Noche
0;4.0;0;Tarde
0;128.0;1;Noche
0;-6.0;0;Noche
0;1.0;0;Noche
0;84.0;1;Mañana
0;13.0;0;Noche
0;20.0;1;Tarde
0;35.0;1;Noche
0;86.0;1;Noche
0;0.0;0;Noche
0;6.0;0;Tarde
0;5.0;0;Noche
0;107.0;1;Mañana
0;120.0;1;Mañana
0;120.0;1;Mañana
0;130.0;1;Mañana
0;115.0;1;Mañana
0;142.0;1;Mañana
0;120.0;1;Mañana
0;123.0;1;Mañana
0;106.0;1;Mañana
0;128.0;1;Mañana
0;104.0;1;Mañana
0;95.0;1;Mañana
0;160.0;1;Mañana
0;121.0;1;Mañana
0;128.0;1;Mañana
0;61.0;1;Noche
0;65.0;1;Noche
0;-7.0;0;Noche
0;11.0;0;Noche
0;28.0;1;Noche
0;131.0;1;Noche
0;154.0;1;Noche
0;129.0;1;Noche
0;23.0;1;Noche
0;20.0;1;Noche
0;46.0;1;Noche
0;25.0;1;Noche
0;111.0;1;Noche
0;76.0;1;Noche
0;15.0;0;Noche
0;4.0;0;Noche
0;111.0;1;Noche
0;47.0;1;Noche
0;69.0;1;Noche
0;134.0;1;Noche
0;88.0;1;Noche
0;5.0;0;Noche
0;110.0;1;Noche
0;9.0;0;Noche
0;-7.0;0;Noche
0;3.0;0;Mañana
0;9.0;0;Mañana
0;82.0;1;Noche
0;138.0;1;Mañana
0;146.0;1;Noche
0;96.0;1;Noche
0;38.0;1;Noche
0;13.0;0;Noche
0;99.0;1;Noche
0;38.0;1;Noche
0;-6.0;0;Mañana
0;28.0;1;Noche
0;40.0;1;Noche
0;63.0;1;Mañana
0;17.0;1;Noche
0;126.0;1;Mañana
0;9.0;0;Mañana
0;15.0;0;Mañana
0;1.0;0;Mañana
0;39.0;1;Mañana
0;79.0;1;Noche
0;88.0;1;Mañana
0;125.0;1;Mañana
0;31.0;1;Tarde
0;40.0;1;Mañana
0;-4.0;0;Mañana
0;57.0;1;Noche
0;2.0;0;Mañana
0;-2.0;0;Mañana
0;44.0;1;Mañana
0;11.0;0;Mañana
0;12.0;0;Mañana
0;-5.0;0;Mañana
0;3.0;0;Mañana
0;-7.0;0;Mañana
0;3.0;0;Mañana
0;4.0;0;Mañana
0;3.0;0;Mañana
0;-3.0;0;Mañana
0;4.0;0;Mañana
0;-9.0;0;Mañana
0;0.0;0;Mañana
0;-1.0;0;Mañana
0;-3.0;0;Mañana
0;-8.0;0;Mañana
0;-4.0;0;Mañana
0;4.0;0;Tarde
0;13.0;0;Tarde
0;0.0;0;Tarde
0;41.0;1;Tarde
0;-6.0;0;Tarde
0;11.0;0;Tarde
0;23.0;1;Tarde
0;0.0;0;Tarde
0;35.0;1;Tarde
0;8.0;0;Tarde
0;5.0;0;Tarde
0;29.0;1;Tarde
0;-5.0;0;Tarde
0;3.0;0;Tarde
0;36.0;1;Tarde
0;6.0;0;Tarde
0;33.0;1;Tarde
0;16.0;1;Tarde
0;8.0;0;Tarde
0;5.0;0;Tarde
0;10.0;0;Tarde
0;10.0;0;Noche
0;11.0;0;Tarde
0;103.0;1;Tarde
0;1.0;0;Tarde
0;119.0;1;Tarde
0;41.0;1;Tarde
0;12.0;0;Tarde
0;-1.0;0;Tarde
0;-2.0;0;Tarde
0;5.0;0;Tarde
0;1.0;0;Mañana
0;7.0;0;Mañana
0;54.0;1;Mañana
0;-3.0;0;Mañana
0;1.0;0;Mañana
0;2.0;0;Mañana
0;-1.0;0;Mañana
0;-2.0;0;Mañana
0;-5.0;0;Mañana
0;34.0;1;Mañana
0;-4.0;0;Mañana
0;0.0;0;Mañana
0;17.0;1;Mañana
0;19.0;1;Mañana
0;-8.0;0;Mañana
0;1.0;0;Mañana
0;-11.0;0;Mañana
0;2.0;0;Mañana
0;3.0;0;Mañana
0;14.0;0;Mañana
0;1.0;0;Mañana
0;9.0;0;Mañana
0;-4.0;0;Mañana
0;1.0;0;Mañana
0;-2.0;0;Mañana
0;-3.0;0;Mañana
0;-4.0;0;Mañana
0;27.0;1;Noche
0;12.0;0;Noche
0;0.0;0;Tarde
0;31.0;1;Tarde
0;-4.0;0;Tarde
0;14.0;0;Noche
0;-4.0;0;Tarde
0;0.0;0;Tarde
0;78.0;1;Tarde
0;3.0;0;Tarde
0;3.0;0;Noche
0;11.0;0;Tarde
0;24.0;1;Noche
0;-2.0;0;Tarde
0;31.0;1;Tarde
0;-6.0;0;Tarde
0;14.0;0;Noche
0;14.0;0;Tarde
0;1.0;0;Tarde
0;40.0;1;Tarde
0;-1.0;0;Tarde
0;26.0;1;Tarde
0;0.0;0;Noche
0;8.0;0;Tarde
0;0.0;0;Tarde
0;-2.0;0;Tarde
0;23.0;1;Tarde
0;-1.0;0;Mañana
0;2.0;0;Tarde
0;-1.0;0;Tarde
0;-3.0;0;Tarde
0;1.0;0;Tarde
0;-10.0;0;Tarde
0;0.0;0;Mañana
0;-9.0;0;Mañana
0;-6.0;0;Tarde
0;107.0;1;Tarde
0;14.0;0;Tarde
0;-3.0;0;Tarde
0;1.0;0;Mañana
0;-2.0;0;Mañana
0;-9.0;0;Tarde
0;6.0;0;Tarde
0;-6.0;0;Tarde
0;-5.0;0;Tarde
0;17.0;1;Mañana
0;37.0;1;Mañana
0;-8.0;0;Mañana
0;-1.0;0;Tarde
0;2.0;0;Tarde
0;4.0;0;Tarde
0;-1.0;0;Tarde
0;11.0;0;Mañana
0;63.0;1;Mañana
0;5.0;0;Mañana
0;-2.0;0;Mañana
0;4.0;0;Mañana
0;-10.0;0;Mañana
0;22.0;1;Mañana
0;1.0;0;Mañana
0;3.0;0;Mañana
0;25.0;1;Mañana
0;16.0;1;Mañana
0;12.0;0;Mañana
0;1.0;0;Mañana
0;1.0;0;Mañana
0;21.0;1;Tarde
0;2.0;0;Tarde
0;16.0;1;Tarde
0;-8.0;0;Tarde
0;2.0;0;Tarde
0;7.0;0;Tarde
0;5.0;0;Tarde
0;-1.0;0;Tarde
0;11.0;0;Tarde
0;18.0;1;Tarde
0;-3.0;0;Tarde
0;10.0;0;Tarde
0;22.0;1;Tarde
0;7.0;0;Tarde
0;0.0;0;Tarde
0;-3.0;0;Tarde
0;-6.0;0;Tarde
0;-2.0;0;Tarde
0;0.0;0;Tarde
0;-5.0;0;Tarde
0;2.0;0;Tarde
0;0.0;0;Tarde
0;3.0;0;Tarde
0;-1.0;0;Tarde
0;-1.0;0;Tarde
0;-1.0;0;Tarde
0;-2.0;0;Tarde
0;1.0;0;Tarde
0;7.0;0;Tarde
0;42.0;1;Tarde
0;2.0;0;Tarde
0;9.0;0;Tarde
0;13.0;0;Tarde
0;4.0;0;Tarde
0;10.0;0;Tarde
0;41.0;1;Tarde
0;37.0;1;Tarde
0;-11.0;0;Tarde
0;-4.0;0;Tarde
0;-1.0;0;Tarde
0;-3.0;0;Tarde
0;103.0;1;Tarde
0;18.0;1;Tarde
0;1.0;0;Tarde
0;-13.0;0;Tarde
0;5.0;0;Tarde
0;0.0;0;Tarde
0;0.0;0;Tarde
0;-4.0;0;Mañana
0;18.0;1;Mañana
0;1.0;0;Mañana
0;-4.0;0;Mañana
0;-1.0;0;Mañana
0;-8.0;0;Mañana
0;7.0;0;Mañana
0;1.0;0;Mañana
0;-1.0;0;Mañana
0;-8.0;0;Mañana
0;11.0;0;Tarde
0;3.0;0;Tarde
0;9.0;0;Tarde
0;5.0;0;Tarde
0;1.0;0;Tarde
0;20.0;1;Mañana
0;4.0;0;Mañana
0;2.0;0;Mañana
0;12.0;0;Mañana
0;-1.0;0;Mañana
0;-2.0;0;Mañana
0;27.0;1;Mañana
0;11.0;0;Mañana
0;15.0;0;Mañana
0;20.0;1;Mañana
0;12.0;0;Mañana
0;-1.0;0;Mañana
0;6.0;0;Mañana
0;1.0;0;Mañana
0;-7.0;0;Tarde
0;0.0;0;Tarde
0;1.0;0;Tarde
0;-6.0;0;Mañana
0;3.0;0;Tarde
0;-2.0;0;Tarde
0;91.0;1;Tarde
0;3.0;0;Mañana
0;13.0;0;Tarde
0;5.0;0;Tarde
0;2.0;0;Mañana
0;38.0;1;Tarde
0;4.0;0;Tarde
0;-2.0;0;Tarde
0;0.0;0;Mañana
0;1.0;0;Tarde
0;-8.0;0;Tarde
0;8.0;0;Tarde
0;0.0;0;Tarde
0;19.0;1;Mañana
0;-5.0;0;Mañana
0;7.0;0;Tarde
0;1.0;0;Tarde
0;68.0;1;Mañana
0;23.0;1;Tarde
0;0.0;0;Mañana
0;7.0;0;Tarde
0;0.0;0;Tarde
0;22.0;1;Mañana
0;56.0;1;Tarde
0;3.0;0;Mañana
0;-2.0;0;Tarde
0;3.0;0;Tarde
0;55.0;1;Mañana
0;23.0;1;Tarde
0;1.0;0;Mañana
0;-9.0;0;Tarde
0;-5.0;0;Tarde
0;-3.0;0;Mañana
0;-6.0;0;Mañana
0;99.0;1;Mañana
0;-5.0;0;Mañana
0;2.0;0;Mañana
0;-8.0;0;Noche
0;-8.0;0;Noche
0;27.0;1;Noche
0;-8.0;0;Noche
0;4.0;0;Noche
0;-9.0;0;Noche
0;0.0;0;Noche
0;34.0;1;Noche
0;1.0;0;Noche
0;-4.0;0;Noche
0;-4.0;0;Noche
0;-7.0;0;Noche
0;-2.0;0;Noche
0;-5.0;0;Noche
0;-1.0;0;Noche
0;7.0;0;Noche
0;1.0;0;Noche
0;1.0;0;Noche
0;8.0;0;Noche
0;4.0;0;Noche
0;112.0;1;Noche
0;7.0;0;Noche
0;3.0;0;Noche
0;2.0;0;Noche
0;-3.0;0;Noche
0;-7.0;0;Noche
0;10.0;0;Noche
0;-6.0;0;Noche
0;-2.0;0;Noche
0;-6.0;0;Noche
0;-8.0;0;Noche
0;0.0;0;Noche
0;-6.0;0;Noche
0;-2.0;0;Noche
0;-10.0;0;Noche
0;-11.0;0;Noche
0;-6.0;0;Noche
0;-6.0;0;Noche
0;-13.0;0;Noche
0;-13.0;0;Noche
0;-7.0;0;Noche
0;-6.0;0;Noche
0;-6.0;0;Noche
0;-14.0;0;Noche
0;-6.0;0;Noche
0;-6.0;0;Noche
0;-6.0;0;Noche
0;2.0;0;Noche
0;0.0;0;Noche
0;-8.0;0;Noche
0;-6.0;0;Noche
0;-14.0;0;Noche
0;-4.0;0;Noche
0;3.0;0;Noche
0;-5.0;0;Noche
0;7.0;0;Noche
0;-4.0;0;Noche
0;-4.0;0;Noche
0;-9.0;0;Noche
0;20.0;1;Tarde
0;-5.0;0;Tarde
0;49.0;1;Tarde
0;60.0;1;Tarde
0;1.0;0;Tarde
0;55.0;1;Tarde
0;35.0;1;Tarde
0;17.0;1;Tarde
0;4.0;0;Tarde
0;10.0;0;Tarde
0;60.0;1;Tarde
0;2.0;0;Tarde
0;10.0;0;Tarde
0;41.0;1;Tarde
0;19.0;1;Tarde
0;13.0;0;Tarde
0;39.0;1;Tarde
0;17.0;1;Tarde
0;3.0;0;Tarde
0;-6.0;0;Noche
0;13.0;0;Noche
0;-5.0;0;Noche
0;-5.0;0;Noche
0;-7.0;0;Noche
0;2.0;0;Noche
0;4.0;0;Noche
0;-3.0;0;Noche
0;1.0;0;Noche
0;4.0;0;Noche
0;26.0;1;Noche
0;19.0;1;Noche
0;6.0;0;Noche
0;27.0;1;Noche
0;27.0;1;Noche
0;-5.0;0;Noche
0;-8.0;0;Noche
0;-8.0;0;Noche
0;6.0;0;Noche
0;-2.0;0;Mañana
0;8.0;0;Noche
0;-2.0;0;Tarde
0;-6.0;0;Tarde
0;3.0;0;Tarde
0;7.0;0;Tarde
0;1.0;0;Tarde
0;-3.0;0;Tarde
0;-4.0;0;Tarde
0;-1.0;0;Tarde
0;0.0;0;Tarde
0;1.0;0;Tarde
0;-4.0;0;Tarde
0;-3.0;0;Tarde
0;-11.0;0;Tarde
0;-7.0;0;Tarde
0;57.0;1;Tarde
0;24.0;1;Tarde
0;8.0;0;Tarde
0;-1.0;0;Tarde
0;6.0;0;Tarde
0;12.0;0;Tarde
0;-13.0;0;Tarde
0;-5.0;0;Tarde
0;-5.0;0;Tarde
0;-6.0;0;Tarde
0;1.0;0;Tarde
0;-7.0;0;Tarde
0;-2.0;0;Tarde
0;-1.0;0;Tarde
0;-3.0;0;Tarde
0;5.0;0;Tarde
0;0.0;0;Noche
0;-4.0;0;Noche
0;-7.0;0;Noche
0;-13.0;0;Noche
0;3.0;0;Noche
0;-11.0;0;Noche
0;-6.0;0;Noche
0;3.0;0;Noche
0;-4.0;0;Noche
0;-2.0;0;Noche
0;-10.0;0;Noche
0;-5.0;0;Noche
0;-4.0;0;Noche
0;-5.0;0;Noche
0;-9.0;0;Noche
0;-10.0;0;Noche
0;2.0;0;Noche
0;-4.0;0;Noche
0;1.0;0;Noche
0;0.0;0;Noche
0;-2.0;0;Noche
0;2.0;0;Noche
0;-6.0;0;Noche
0;-8.0;0;Noche
0;-5.0;0;Noche
0;-2.0;0;Noche
0;0.0;0;Noche
0;-4.0;0;Noche
0;-1.0;0;Noche
0;-1.0;0;Mañana
0;-3.0;0;Mañana
0;2.0;0;Mañana
0;5.0;0;Mañana
0;4.0;0;Mañana
0;5.0;0;Mañana
0;-4.0;0;Mañana
0;27.0;1;Mañana
0;-3.0;0;Mañana
0;7.0;0;Mañana
0;5.0;0;Mañana
0;4.0;0;Mañana
0;9.0;0;Mañana
0;-3.0;0;Mañana
0;0.0;0;Mañana
0;89.0;1;Mañana
0;15.0;0;Mañana
0;34.0;1;Mañana
0;-10.0;0;Mañana
0;47.0;1;Mañana
0;-5.0;0;Mañana
0;4.0;0;Mañana
0;5.0;0;Mañana
0;39.0;1;Mañana
0;-9.0;0;Mañana
0;-13.0;0;Mañana
0;7.0;0;Mañana
0;2.0;0;Mañana
0;20.0;1;Mañana
0;-8.0;0;Mañana
0;-2.0;0;Mañana
0;2.0;0;Mañana
0;1.0;0;Mañana
0;-11.0;0;Mañana
0;-13.0;0;Mañana
0;-4.0;0;Mañana
0;-12.0;0;Mañana
0;-9.0;0;Mañana
0;-1.0;0;Mañana
0;-1.0;0;Mañana
0;-8.0;0;Mañana
0;-9.0;0;Mañana
0;2.0;0;Mañana
0;-7.0;0;Mañana
0;-2.0;0;Mañana
0;-6.0;0;Mañana
0;4.0;0;Mañana
0;-5.0;0;Mañana
0;-7.0;0;Mañana
0;55.0;1;Mañana
0;-4.0;0;Mañana
0;-13.0;0;Mañana
0;-3.0;0;Mañana
0;6.0;0;Mañana
0;-11.0;0;Mañana
0;-2.0;0;Mañana
0;23.0;1;Mañana
0;0.0;0;Mañana
0;-9.0;0;Mañana
0;26.0;1;Tarde
0;7.0;0;Tarde
0;-12.0;0;Tarde
0;-1.0;0;Tarde
0;-8.0;0;Tarde
0;-7.0;0;Tarde
0;7.0;0;Tarde
0;-5.0;0;Tarde
0;5.0;0;Tarde
0;2.0;0;Tarde
0;49.0;1;Tarde
0;7.0;0;Tarde
0;-4.0;0;Tarde
0;28.0;1;Tarde
0;-12.0;0;Tarde
0;4.0;0;Tarde
0;19.0;1;Tarde
0;-1.0;0;Tarde
0;23.0;1;Tarde
0;13.0;0;Tarde
0;23.0;1;Tarde
0;-3.0;0;Tarde
0;-1.0;0;Tarde
0;18.0;1;Tarde
0;-5.0;0;Tarde
0;3.0;0;Noche
0;-12.0;0;Noche
0;12.0;0;Noche
0;-10.0;0;Noche
0;-4.0;0;Noche
0;-1.0;0;Noche
0;-11.0;0;Noche
0;-1.0;0;Noche
0;1.0;0;Noche
0;29.0;1;Noche
0;6.0;0;Noche
0;-4.0;0;Noche
0;-2.0;0;Noche
0;15.0;0;Noche
0;5.0;0;Noche
0;2.0;0;Noche
0;-11.0;0;Noche
0;-1.0;0;Noche
0;-7.0;0;Noche
0;-1.0;0;Noche
0;3.0;0;Noche
0;5.0;0;Noche
0;-8.0;0;Noche
0;5.0;0;Noche
0;6.0;0;Noche
0;-12.0;0;Noche
0;10.0;0;Noche
0;-6.0;0;Noche
0;5.0;0;Mañana
0;-1.0;0;Mañana
0;-12.0;0;Mañana
0;4.0;0;Mañana
0;2.0;0;Mañana
0;0.0;0;Mañana
0;-11.0;0;Mañana
0;-6.0;0;Mañana
0;7.0;0;Mañana
0;2.0;0;Mañana
0;0.0;0;Mañana
0;4.0;0;Mañana
0;-9.0;0;Mañana
0;-4.0;0;Mañana
0;-9.0;0;Mañana
0;-7.0;0;Mañana
0;-6.0;0;Mañana
0;-4.0;0;Mañana
0;1.0;0;Mañana
0;-14.0;0;Mañana
0;-5.0;0;Mañana
0;-13.0;0;Mañana
0;-14.0;0;Mañana
0;0.0;0;Mañana
0;-7.0;0;Mañana
0;1.0;0;Mañana
0;10.0;0;Mañana
0;-12.0;0;Mañana
0;26.0;1;Noche
0;85.0;1;Noche
0;59.0;1;Noche
0;3.0;0;Noche
0;13.0;0;Noche
0;85.0;1;Noche
0;12.0;0;Noche
0;2.0;0;Noche
0;30.0;1;Noche
0;21.0;1;Noche
0;1.0;0;Noche
0;23.0;1;Noche
0;66.0;1;Noche
0;32.0;1;Noche
0;66.0;1;Noche
0;-2.0;0;Noche
0;15.0;0;Noche
0;15.0;0;Noche
0;26.0;1;Noche
0;22.0;1;Noche
0;77.0;1;Noche
0;-1.0;0;Noche
0;22.0;1;Noche
0;30.0;1;Noche
0;37.0;1;Noche
0;23.0;1;Noche
0;-5.0;0;Noche
0;-11.0;0;Tarde
0;2.0;0;Tarde
0;3.0;0;Tarde
0;2.0;0;Tarde
0;24.0;1;Tarde
0;-7.0;0;Tarde
0;26.0;1;Tarde
0;5.0;0;Tarde
0;-9.0;0;Tarde
0;3.0;0;Tarde
0;9.0;0;Tarde
0;18.0;1;Tarde
0;-10.0;0;Tarde
0;-8.0;0;Mañana
0;32.0;1;Mañana
0;-5.0;0;Mañana
0;26.0;1;Mañana
0;22.0;1;Mañana
0;6.0;0;Mañana
0;14.0;0;Mañana
0;25.0;1;Mañana
0;-2.0;0;Mañana
0;75.0;1;Mañana
0;0.0;0;Mañana
0;-4.0;0;Mañana
0;21.0;1;Mañana
0;-12.0;0;Mañana
0;12.0;0;Mañana
0;18.0;1;Mañana
0;0.0;0;Mañana
0;10.0;0;Mañana
0;14.0;0;Mañana
0;11.0;0;Mañana
0;0.0;0;Mañana
0;0.0;0;Mañana
0;6.0;0;Mañana
0;18.0;1;Mañana
0;19.0;1;Mañana
0;15.0;0;Mañana
0;5.0;0;Mañana
0;19.0;1;Mañana
0;-4.0;0;Mañana
0;30.0;1;Tarde
0;86.0;1;Tarde
0;17.0;1;Tarde
0;13.0;0;Tarde
0;28.0;1;Tarde
0;7.0;0;Tarde
0;13.0;0;Tarde
0;19.0;1;Tarde
0;37.0;1;Tarde
0;-3.0;0;Tarde
0;6.0;0;Tarde
0;7.0;0;Tarde
0;0.0;0;Tarde
0;8.0;0;Tarde
0;9.0;0;Tarde
0;36.0;1;Tarde
0;89.0;1;Tarde
0;-3.0;0;Tarde
0;12.0;0;Tarde
0;158.0;1;Tarde
0;-1.0;0;Tarde
0;2.0;0;Tarde
0;4.0;0;Tarde
0;-2.0;0;Tarde
0;-1.0;0;Tarde
0;0.0;0;Tarde
0;0.0;0;Tarde
0;-1.0;0;Tarde
0;37.0;1;Tarde
0;-3.0;0;Tarde
0;-4.0;0;Noche
0;-9.0;0;Tarde
0;-1.0;0;Tarde
0;20.0;1;Tarde
0;0.0;0;Tarde
0;-14.0;0;Tarde
0;2.0;0;Tarde
0;20.0;1;Tarde
0;5.0;0;Tarde
0;5.0;0;Tarde
0;0.0;0;Tarde
0;-2.0;0;Tarde
0;-1.0;0;Tarde
0;6.0;0;Tarde
0;-5.0;0;Tarde
0;5.0;0;Tarde
0;11.0;0;Tarde
0;-5.0;0;Tarde
0;-6.0;0;Tarde
